Date,CPI,TB3MS,M1,M2,AUD_USD,CAD_USD,NZD_USD,ZAR_USD
1990-08-01,131.6,7.45,815.7,3242.0,0.8087130434782609,1.144808695652174,0.6129347826086956,2.573378260869565
1990-09-01,132.5,7.36,820.2,3254.6,0.8251157894736841,1.1583368421052633,0.6207736842105264,2.571157894736842
1990-10-01,133.4,7.17,819.9,3259.3,0.8005954545454546,1.1600227272727273,0.6112909090909091,2.5445227272727275
1990-11-01,133.7,7.06,822.1,3262.6,0.7729,1.16348,0.611195,2.524725
1990-12-01,134.2,6.74,824.7,3271.8,0.77019,1.160265,0.595735,2.539475
1991-01-01,134.7,6.22,827.2,3287.7,0.7792952380952382,1.1560333333333335,0.5947619047619048,2.5642619047619046
1991-02-01,134.8,5.94,832.6,3304.5,0.7835052631578947,1.1548947368421052,0.6012000000000001,2.5412368421052633
1991-03-01,134.8,5.91,838.7,3321.9,0.7710666666666667,1.1571571428571428,0.5938857142857144,2.663595238095238
1991-04-01,135.1,5.65,843.1,3332.4,0.7794681818181818,1.1535136363636362,0.5890863636363636,2.7324772727272726
1991-05-01,135.6,5.46,848.8,3343.0,0.7742681818181818,1.1498545454545455,0.5864681818181818,2.7974545454545456
1991-06-01,136.0,5.57,856.7,3351.9,0.759815,1.143895,0.57645,2.86245
1991-07-01,136.2,5.58,861.6,3356.1,0.7715590909090909,1.1493318181818182,0.5668136363636364,2.8819090909090908
1991-08-01,136.6,5.33,866.8,3355.0,0.7823454545454546,1.1451500000000001,0.5735272727272727,2.8703863636363636
1991-09-01,137.0,5.22,869.7,3354.9,0.79369,1.136955,0.57989,2.831615
1991-10-01,137.2,4.99,878.0,3360.1,0.7925045454545454,1.127940909090909,0.5630590909090909,2.8313954545454547
1991-11-01,137.8,4.56,887.6,3365.5,0.7865947368421052,1.1301736842105263,0.5635157894736842,2.7916052631578947
1991-12-01,138.2,4.07,897.0,3372.2,0.7712238095238094,1.146652380952381,0.5525571428571429,2.766475
1992-01-01,138.3,3.8,910.4,3381.2,0.7475571428571429,1.157057142857143,0.5419428571428572,2.783119047619048
1992-02-01,138.6,3.84,925.2,3400.0,0.7517842105263157,1.182457894736842,0.5417736842105263,2.8156315789473685
1992-03-01,139.1,4.04,936.7,3403.9,0.7586454545454546,1.1928363636363637,0.5478954545454546,2.8829545454545453
1992-04-01,139.4,3.75,943.8,3399.7,0.7624045454545455,1.1874318181818182,0.5413818181818182,2.878275
1992-05-01,139.7,3.63,950.6,3398.6,0.75587,1.1990750000000001,0.535135,2.84825
1992-06-01,140.1,3.66,954.3,3393.4,0.7556045454545455,1.1960454545454544,0.5420045454545455,2.807681818181818
1992-07-01,140.5,3.21,963.3,3393.9,0.7450652173913044,1.192404347826087,0.546091304347826,2.757717391304348
1992-08-01,140.8,3.13,973.7,3398.8,0.7247857142857143,1.1907476190476192,0.5405666666666666,2.762928571428571
1992-09-01,141.1,2.91,988.0,3410.3,0.7225476190476191,1.2224761904761905,0.5411238095238096,2.8037380952380953
1992-10-01,141.7,2.86,1003.7,3423.8,0.7148095238095239,1.245304761904762,0.5394285714285715,2.8922619047619045
1992-11-01,142.1,3.13,1015.7,3426.5,0.6898368421052631,1.2674315789473685,0.5199578947368422,2.995947368421053
1992-12-01,142.3,3.22,1024.9,3424.7,0.6897363636363637,1.2724681818181818,0.5156954545454545,3.013959090909091
1993-01-01,142.8,3.0,1030.4,3419.1,0.6729736842105263,1.2779105263157895,0.5126947368421052,3.071263157894737
1993-02-01,143.1,2.93,1033.5,3414.5,0.6829368421052632,1.2602263157894735,0.5160263157894738,3.120736842105263
1993-03-01,143.3,2.95,1038.4,3411.7,0.7077521739130436,1.2470739130434783,0.5302565217391304,3.1789565217391305
1993-04-01,143.8,2.87,1047.6,3411.3,0.7115454545454546,1.2620545454545455,0.5390363636363636,3.1717857142857144
1993-05-01,144.2,2.96,1065.9,3436.9,0.698585,1.269805,0.5429,3.178725
1993-06-01,144.3,3.07,1075.1,3442.4,0.6749181818181819,1.2789227272727273,0.5394863636363637,3.240840909090909
1993-07-01,144.5,3.04,1084.6,3442.0,0.6778761904761905,1.2819666666666667,0.5489952380952381,3.351833333333333
1993-08-01,144.8,3.02,1094.2,3445.7,0.6773636363636364,1.3080136363636363,0.5526090909090909,3.3660454545454543
1993-09-01,145.0,2.95,1104.2,3452.2,0.6516666666666667,1.3214761904761905,0.5515714285714286,3.413452380952381
1993-10-01,145.6,3.02,1113.1,3456.7,0.661,1.32629,0.5526,3.39245
1993-11-01,146.0,3.1,1124.1,3470.1,0.6646500000000001,1.3174350000000001,0.547865,3.367975
1993-12-01,146.3,3.06,1129.6,3474.5,0.6736347826086957,1.3307608695652173,0.5563130434782609,3.3787826086956523
1994-01-01,146.3,2.98,1131.6,3474.9,0.696075,1.31725,0.56263,3.4106499999999995
1994-02-01,146.7,3.25,1136.3,3475.7,0.7161052631578947,1.3424263157894736,0.5743578947368421,3.4520263157894733
1994-03-01,147.1,3.5,1140.1,3480.1,0.7108695652173914,1.3644391304347827,0.5709304347826086,3.458565217391304
1994-04-01,147.2,3.68,1141.1,3481.3,0.7156476190476191,1.3829714285714285,0.5690809523809524,3.5789095238095237
1994-05-01,147.5,4.14,1143.3,3490.8,0.7243333333333334,1.3808380952380952,0.5834714285714286,3.6346190476190476
1994-06-01,147.9,4.14,1145.2,3479.5,0.7329090909090908,1.3836318181818184,0.5912045454545454,3.63175
1994-07-01,148.4,4.33,1150.7,3488.2,0.734085,1.3825749999999999,0.600625,3.67045
1994-08-01,149.0,4.48,1150.6,3485.7,0.7401000000000001,1.3783173913043478,0.6011913043478261,3.5967826086956523
1994-09-01,149.3,4.62,1151.9,3486.1,0.742,1.3540142857142858,0.6029666666666667,3.5570476190476192
1994-10-01,149.4,4.95,1150.2,3484.3,0.7378750000000001,1.35027,0.6089800000000001,3.5420000000000003
1994-11-01,149.8,5.29,1150.9,3487.2,0.75492,1.364665,0.620925,3.525575
1994-12-01,150.1,5.6,1150.7,3486.4,0.7738857142857143,1.389252380952381,0.6372571428571429,3.561442857142857
1995-01-01,150.5,5.71,1151.4,3492.4,0.76469,1.4132250000000002,0.6401749999999999,3.54035
1995-02-01,150.9,5.77,1147.4,3489.9,0.7447263157894737,1.4004894736842106,0.6344842105263158,3.5629473684210526
1995-03-01,151.2,5.73,1146.7,3491.1,0.7345173913043478,1.4076956521739132,0.6459782608695652,3.6012608695652175
1995-04-01,151.8,5.65,1149.3,3499.2,0.73564,1.3762,0.667225,3.6035000000000004
1995-05-01,152.1,5.67,1145.3,3524.2,0.7271636363636363,1.3608727272727272,0.6673954545454546,3.657386363636364
1995-06-01,152.4,5.47,1144.2,3548.9,0.7195909090909091,1.3775090909090908,0.6694727272727273,3.6627409090909087
1995-07-01,152.6,5.42,1145.5,3567.4,0.72792,1.36117,0.674165,3.6404249999999996
1995-08-01,152.9,5.4,1145.4,3589.0,0.7413652173913043,1.355217391304348,0.6568739130434783,3.6401521739130436
1995-09-01,153.1,5.28,1142.0,3602.1,0.75371,1.350935,0.656065,3.6615499999999996
1995-10-01,153.5,5.28,1137.3,3613.4,0.7569904761904762,1.3458190476190477,0.6589857142857143,3.650190476190476
1995-11-01,153.7,5.36,1134.1,3619.9,0.7453428571428572,1.3533714285714287,0.6522428571428571,3.6475619047619046
1995-12-01,153.9,5.14,1127.5,3629.5,0.740525,1.3693,0.6499550000000001,3.6631950000000004
1996-01-01,154.7,5.0,1123.5,3647.9,0.7417095238095238,1.3668666666666667,0.661947619047619,3.641319047619048
1996-02-01,155.0,4.83,1118.5,3661.8,0.75557,1.37522,0.674945,3.74196
1996-03-01,155.5,4.96,1122.6,3686.9,0.7713619047619047,1.3656,0.6807857142857143,3.929271428571429
1996-04-01,156.1,4.95,1124.8,3697.7,0.7856636363636365,1.3591863636363637,0.6824227272727273,4.213013636363637
1996-05-01,156.4,5.02,1116.5,3709.6,0.7969954545454545,1.36925,0.6857045454545454,4.372931818181818
1996-06-01,156.7,5.09,1115.2,3722.5,0.791215,1.3658,0.676495,4.3519
1996-07-01,157.0,5.15,1112.4,3737.1,0.7897409090909092,1.369731818181818,0.6900090909090909,4.396295454545455
1996-08-01,157.2,5.05,1101.6,3744.0,0.7830454545454546,1.3722409090909091,0.6885954545454546,4.5289090909090906
1996-09-01,157.7,5.09,1096.2,3753.4,0.79279,1.3693849999999999,0.6964,4.503875
1996-10-01,158.2,4.99,1085.7,3772.8,0.7917909090909091,1.3508363636363636,0.7007090909090908,4.579909090909091
1996-11-01,158.7,5.03,1083.5,3795.1,0.7968368421052632,1.3380578947368422,0.7097526315789474,4.657736842105263
1996-12-01,159.1,4.91,1081.3,3818.6,0.7966095238095238,1.3621571428571428,0.7050047619047619,4.687261904761905
1997-01-01,159.4,5.03,1081.2,3834.6,0.777557142857143,1.3494380952380953,0.7008809523809524,4.6401666666666666
1997-02-01,159.7,5.01,1078.8,3846.3,0.7676789473684211,1.3555842105263158,0.6908368421052632,4.455684210526316
1997-03-01,159.8,5.14,1072.5,3861.2,0.7874714285714285,1.3724761904761904,0.6978904761904762,4.43192380952381
1997-04-01,159.9,5.16,1063.9,3877.0,0.7786818181818181,1.394159090909091,0.6922,4.441727272727273
1997-05-01,159.9,5.05,1063.8,3889.2,0.7751,1.3803999999999998,0.6909666666666666,4.466833333333334
1997-06-01,160.2,4.93,1066.1,3906.0,0.7542238095238095,1.3842714285714286,0.6871285714285714,4.500547619047619
1997-07-01,160.4,5.05,1065.5,3923.9,0.7419863636363636,1.3775318181818184,0.6609727272727273,4.561136363636364
1997-08-01,160.8,5.14,1075.3,3957.4,0.7403619047619048,1.3905333333333334,0.6421047619047618,4.6855714285714285
1997-09-01,161.2,4.95,1066.9,3973.1,0.7230952380952381,1.3871619047619048,0.6360380952380952,4.689004761904762
1997-10-01,161.5,4.97,1065.6,3992.3,0.7197136363636364,1.3869045454545454,0.6355636363636363,4.7145
1997-11-01,161.7,5.14,1070.9,4014.8,0.6952555555555555,1.4128222222222222,0.6242,4.839361111111111
1997-12-01,161.8,5.16,1072.3,4032.9,0.6618727272727273,1.4270909090909092,0.5913727272727273,4.870563636363636
1998-01-01,162.0,5.04,1074.0,4056.2,0.656585,1.440945,0.5792499999999999,4.94165
1998-02-01,162.0,5.09,1077.8,4088.9,0.6743631578947369,1.4334105263157895,0.5828578947368421,4.93371052631579
1998-03-01,162.0,5.03,1076.9,4114.3,0.6696272727272727,1.4165772727272727,0.5726045454545455,4.974590909090909
1998-04-01,162.2,4.95,1076.5,4140.2,0.6523090909090908,1.4297727272727274,0.553390909090909,5.045904545454546
1998-05-01,162.6,5.0,1079.1,4164.4,0.631235,1.44522,0.538755,5.09273
1998-06-01,162.8,4.98,1076.3,4184.1,0.6045590909090909,1.4655090909090909,0.5123136363636364,5.391045454545455
1998-07-01,163.2,4.96,1075.1,4203.8,0.6180217391304348,1.486895652173913,0.5184652173913044,6.228482608695652
1998-08-01,163.4,4.9,1075.9,4228.7,0.5888380952380953,1.5346380952380954,0.5011476190476191,6.319761904761905
1998-09-01,163.5,4.61,1079.9,4267.7,0.5888619047619047,1.5217619047619049,0.5044428571428571,6.096566666666666
1998-10-01,163.9,3.96,1086.0,4307.9,0.6178523809523809,1.5451761904761905,0.5213476190476191,5.79912380952381
1998-11-01,164.1,4.41,1094.9,4346.6,0.6349421052631579,1.5403947368421052,0.5340368421052631,5.651131578947369
1998-12-01,164.4,4.39,1095.0,4375.6,0.6182045454545455,1.5432727272727271,0.5222863636363636,5.903045454545454
1999-01-01,164.7,4.34,1098.1,4403.0,0.632,1.519442105263158,0.5388368421052632,5.993052631578947
1999-02-01,164.7,4.44,1096.7,4425.8,0.6399105263157895,1.4977421052631579,0.5434526315789473,6.114631578947368
1999-03-01,164.8,4.44,1096.6,4432.6,0.6308304347826087,1.5175695652173913,0.5323217391304348,6.213565217391305
1999-04-01,165.9,4.29,1101.6,4461.4,0.6419863636363636,1.4881,0.5427409090909091,6.118568181818182
1999-05-01,166.0,4.5,1103.8,4486.1,0.6628000000000001,1.4611100000000001,0.55296,6.18085
1999-06-01,166.0,4.57,1099.8,4508.0,0.6562681818181818,1.4694863636363635,0.5324681818181818,6.087954545454545
1999-07-01,166.7,4.55,1099.1,4535.4,0.6561523809523809,1.489047619047619,0.5261333333333333,6.118223809523809
1999-08-01,167.1,4.72,1099.2,4552.7,0.6445545454545454,1.4931954545454544,0.5258954545454546,6.1302045454545455
1999-09-01,167.8,4.68,1096.5,4568.8,0.649452380952381,1.477052380952381,0.5230190476190476,6.056285714285714
1999-10-01,168.1,4.86,1103.3,4592.7,0.650945,1.4776099999999999,0.514155,6.10291
1999-11-01,168.4,5.07,1110.7,4611.8,0.638835,1.46743,0.51215,6.1423499999999995
1999-12-01,168.8,5.2,1122.2,4639.3,0.6409652173913044,1.4722086956521738,0.5087,6.150282608695653
2000-01-01,169.3,5.32,1122.1,4667.6,0.65603,1.4486,0.51271,6.13086
2000-02-01,170.0,5.55,1108.6,4680.9,0.627755,1.45121,0.49029999999999996,6.3209
2000-03-01,171.0,5.69,1107.5,4711.7,0.6093826086956522,1.4607739130434783,0.49015652173913044,6.4675
2000-04-01,170.9,5.66,1115.6,4767.8,0.596025,1.4688750000000002,0.49598,6.648000000000001
2000-05-01,171.2,5.79,1104.9,4755.7,0.5783590909090909,1.4957363636363636,0.4708454545454545,7.023818181818182
2000-06-01,172.2,5.69,1102.6,4773.6,0.5949363636363636,1.4770454545454543,0.47047727272727274,6.914659090909091
2000-07-01,172.7,5.96,1103.5,4791.3,0.587005,1.4777850000000001,0.459685,6.8971
2000-08-01,172.7,6.09,1100.2,4819.5,0.5808347826086956,1.482813043478261,0.4451608695652174,6.95695652173913
2000-09-01,173.6,6.0,1099.7,4855.2,0.55212,1.48643,0.417075,7.1804749999999995
2000-10-01,173.9,6.11,1098.7,4871.3,0.527952380952381,1.5124761904761905,0.40008095238095237,7.4901904761904765
2000-11-01,174.2,6.17,1092.4,4882.7,0.5218095238095238,1.5426380952380954,0.39900952380952387,7.688890476190476
2000-12-01,174.6,5.77,1088.6,4927.6,0.546555,1.521875,0.42965,7.6438999999999995
2001-01-01,175.6,5.15,1096.7,4978.3,0.5551952380952381,1.5032,0.4441761904761905,7.778642857142857
2001-02-01,176.0,4.88,1101.2,5017.0,0.5337526315789474,1.5215631578947368,0.43451578947368424,7.821447368421052
2001-03-01,176.1,4.42,1108.9,5074.8,0.5031,1.558740909090909,0.4182227272727273,7.897963636363636
2001-04-01,176.4,3.87,1116.7,5139.1,0.5015952380952381,1.5577666666666665,0.4069285714285715,8.078333333333333
2001-05-01,177.3,3.62,1118.5,5137.2,0.5198863636363636,1.54105,0.42179090909090905,7.978909090909091
2001-06-01,177.7,3.49,1126.2,5180.1,0.5180333333333333,1.5245380952380954,0.41409999999999997,8.05952380952381
2001-07-01,177.4,3.51,1138.9,5210.0,0.5088809523809524,1.5307904761904763,0.40813809523809524,8.209380952380952
2001-08-01,177.4,3.36,1150.2,5243.8,0.5245782608695653,1.5398565217391305,0.43138260869565215,8.311534782608696
2001-09-01,178.1,2.64,1205.7,5355.1,0.5036444444444445,1.5679388888888888,0.41728888888888893,8.675644444444444
2001-10-01,177.6,2.16,1165.7,5343.8,0.5042181818181818,1.5716772727272728,0.41393636363636366,9.280413636363637
2001-11-01,177.5,1.87,1171.0,5387.5,0.51653,1.592245,0.41576500000000005,9.73884
2001-12-01,177.4,1.69,1183.2,5440.5,0.513835,1.578755,0.41567499999999996,11.67611
2002-01-01,177.7,1.65,1190.7,5460.9,0.5170238095238096,1.5997142857142859,0.42448095238095235,11.625761904761905
2002-02-01,178.0,1.72,1190.6,5490.2,0.5127684210526315,1.5964,0.41873684210526313,11.492326315789473
2002-03-01,178.5,1.79,1193.3,5502.0,0.525552380952381,1.5877428571428571,0.4333285714285714,11.486319047619048
2002-04-01,179.3,1.71,1186.9,5502.1,0.5352363636363636,1.5814863636363639,0.4428181818181818,11.083181818181819
2002-05-01,179.5,1.73,1189.3,5528.3,0.5498227272727273,1.5501545454545456,0.46095454545454545,10.161472727272727
2002-06-01,179.6,1.7,1193.3,5553.3,0.568155,1.53184,0.488555,10.184050000000001
2002-07-01,180.0,1.68,1199.1,5596.0,0.5538,1.54555,0.4809181818181818,10.103227272727272
2002-08-01,180.5,1.62,1187.1,5638.3,0.5413318181818182,1.5694181818181818,0.46353181818181816,10.587827272727273
2002-09-01,180.8,1.63,1196.1,5662.3,0.5464800000000001,1.576135,0.47019500000000003,10.59671
2002-10-01,181.2,1.58,1204.0,5707.1,0.5502363636363636,1.578009090909091,0.48178181818181814,10.305840909090909
