CPI,TB3MS,M1,M2,AUD_USD,CAD_USD,NZD_USD,ZAR_USD,WTI_price
0.0012247398958962208,-0.012170535620255052,0.0007438401086812263,0.005905739074130167,-0.04837236831078734,0.03160409303784251,-0.03397223579616371,0.014548793025741968,-0.05066206328031653
0.0006118079114054709,-0.06100734810802377,0.003710923638850616,0.009180423216930578,4.043393701735898e-05,-0.008425773232180744,0.006553860579045168,-0.03595576295748515,0.10958321334261045
0.0024434954124759045,-0.151983831742168,0.00563277725516631,0.009375505962252006,0.0480578641001686,0.015269131556235993,0.03296246726584451,-0.05001893237738231,-0.03866198703426438
0.0012195123462612756,0.10763066419236544,0.008161813385498817,0.008943383892409784,0.027284258770401526,-0.003099236785655435,0.02404779495982745,-0.025851034252267757,-0.10643685926908208
0.0018264845260347329,-0.004545462371674747,9.132837122205473e-05,0.006649722974033878,-0.02671443952636865,0.0018666028680067726,-0.022248802482584207,0.04361259190896605,-0.1357316135341251
0.001823154561514606,-0.01145487897476638,0.00282705035306563,0.006242473510118529,0.02207001175095269,-0.015562077600355051,0.03119679346645554,0.015132507139407947,0.09810962174454074
0.0,0.022780028331820024,-0.0012757428375040902,0.005164926306012063,0.012438969801982391,-0.014384520569387882,0.0085297280838732,0.020083614969694352,-0.041587729580060184
0.0006069802917769707,0.0,-9.118679621522574e-05,0.0015352662638061787,-0.014291262112294867,0.013151373985686887,-0.020694469012696115,0.016050321705667336,0.20074638709447745
0.006652579721027507,-0.034367643504207956,0.004549184444496923,0.00647629877710898,0.01752996118603367,-0.019609946435333148,0.01938397955893334,-0.015406728355819244,0.16479834600174836
0.0006025911601446055,0.04779066383634856,0.0019951035909562265,0.00552110930280314,0.03190622252982933,-0.018303717622876303,0.01865360727486154,0.010127690532129252,0.023409575988816655
0.0,0.015435808129839135,-0.003630426931686692,0.004869868754182605,-0.009903766402662662,0.005716506408615596,-0.03776252283142367,-0.015143648185879544,0.011223462369849724
